,source_node,path,distance
4669,466,"[466, 472, 668, 299, 748, 771, 780]",7
4670,467,"[467, 924, 335]",3
4671,467,"[467, 924, 832, 221, 716]",5
4672,467,"[467, 294, 125, 344, 699]",5
4673,467,"[467, 924, 845, 682, 574, 290]",6
4674,467,"[467, 924, 845, 181, 397, 891]",6
4675,467,"[467, 924, 761, 495, 805, 200]",6
4676,467,"[467, 924, 845, 79, 56, 754]",6
4677,467,"[467, 265, 150, 83, 268, 605]",6
4678,467,"[467, 29, 810, 551, 835, 95]",6
4679,467,"[467, 29, 810, 777, 722, 162, 522]",7
4680,468,"[468, 909, 765, 805, 200]",5
4681,468,"[468, 108, 752, 694, 699]",5
4682,468,"[468, 545, 982, 835, 95]",5
4683,468,"[468, 545, 982, 919, 674, 891]",6
4684,468,"[468, 909, 765, 805, 749, 716]",6
4685,468,"[468, 271, 878, 748, 771, 780]",6
4686,468,"[468, 545, 336, 307, 71, 754]",6
4687,468,"[468, 271, 659, 390, 565, 605]",6
4688,468,"[468, 909, 444, 489, 572, 119, 290]",7
4689,468,"[468, 909, 933, 890, 196, 727, 335]",7
4690,469,"[469, 395, 85, 737, 632, 290]",6
4691,469,"[469, 395, 777, 722, 162, 522]",6
4692,469,"[469, 428, 561, 845, 924, 335]",6
4693,469,"[469, 428, 872, 744, 735, 754]",6
4694,469,"[469, 220, 750, 57, 966, 699]",6
4695,469,"[469, 220, 802, 726, 920, 95]",6
4696,469,"[469, 428, 561, 845, 181, 397, 891]",7
4697,469,"[469, 395, 777, 722, 974, 154, 200]",7
4698,469,"[469, 428, 993, 352, 996, 447, 716]",7
4699,469,"[469, 428, 271, 878, 748, 771, 780]",7
4700,470,"[470, 239, 249, 48, 462, 290]",6
4701,470,"[470, 719, 772, 211, 952, 891]",6
4702,470,"[470, 166, 738, 233, 627, 716]",6
4703,470,"[470, 166, 519, 362, 580, 335]",6
4704,470,"[470, 166, 738, 636, 71, 754]",6
4705,470,"[470, 719, 772, 498, 540, 699]",6
4706,470,"[470, 239, 554, 222, 749, 805, 200]",7
4707,470,"[470, 239, 439, 941, 457, 149, 522]",7
4708,470,"[470, 239, 554, 222, 110, 771, 780]",7
4709,470,"[470, 239, 439, 721, 390, 565, 605]",7
4710,471,"[471, 547, 711, 119, 290]",5
4711,471,"[471, 547, 225, 181, 397, 891]",6
4712,471,"[471, 547, 711, 712, 627, 716]",6
4713,471,"[471, 408, 285, 91, 727, 335]",6
4714,471,"[471, 612, 12, 236, 56, 754]",6
4715,471,"[471, 612, 702, 7, 966, 699]",6
4716,471,"[471, 612, 12, 537, 765, 805, 200]",7
4717,471,"[471, 408, 285, 340, 191, 724, 780]",7
4718,471,"[471, 547, 711, 712, 203, 742, 95]",7
4719,471,"[471, 612, 840, 485, 106, 423, 162, 522]",8
4720,472,"[472, 459, 481, 952, 891]",5
4721,472,"[472, 668, 373, 727, 335]",5
4722,472,"[472, 668, 299, 255, 119, 290]",6
4723,472,"[472, 579, 96, 136, 834, 200]",6
4724,472,"[472, 668, 373, 832, 221, 716]",6
4725,472,"[472, 668, 299, 748, 771, 780]",6
4726,472,"[472, 579, 142, 720, 71, 754]",6
4727,472,"[472, 579, 96, 551, 835, 95]",6
4728,472,"[472, 579, 96, 136, 834, 694, 699]",7
4729,472,"[472, 668, 870, 811, 390, 565, 605]",7
4730,473,"[473, 835, 95]",3
4731,473,"[473, 943, 713, 290]",4
4732,473,"[473, 943, 834, 200]",4
4733,473,"[473, 373, 727, 335]",4
4734,473,"[473, 373, 832, 221, 716]",5
4735,473,"[473, 943, 834, 694, 699]",5
4736,473,"[473, 943, 6, 313, 40, 891]",6
4737,473,"[473, 199, 539, 423, 162, 522]",6
4738,473,"[473, 622, 222, 110, 771, 780]",6
4739,473,"[473, 835, 982, 844, 178, 20, 754]",7
4740,474,"[474, 122, 74, 627, 716]",5
4741,474,"[474, 122, 74, 25, 40, 891]",6
4742,474,"[474, 122, 84, 635, 162, 522]",6
4743,474,"[474, 122, 890, 196, 727, 335]",6
4744,474,"[474, 122, 263, 203, 742, 95]",6
4745,474,"[474, 122, 74, 25, 40, 119, 290]",7
4746,474,"[474, 856, 655, 409, 304, 154, 200]",7
4747,474,"[474, 122, 192, 701, 983, 771, 780]",7
4748,474,"[474, 122, 263, 296, 762, 833, 754]",7
4749,474,"[474, 856, 948, 294, 125, 344, 699]",7
4750,475,"[475, 433, 855, 699]",4
4751,475,"[475, 482, 725, 95]",4
4752,475,"[475, 482, 974, 154, 200]",5
4753,475,"[475, 494, 979, 455, 462, 290]",6
4754,475,"[475, 482, 860, 446, 40, 891]",6
4755,475,"[475, 482, 974, 722, 162, 522]",6
4756,475,"[475, 482, 725, 110, 771, 780]",6
4757,475,"[475, 433, 578, 935, 833, 754]",6
4758,475,"[475, 482, 721, 390, 565, 605]",6
4759,475,"[475, 494, 487, 530, 996, 447, 716]",7
4760,476,"[476, 551, 835, 95]",4
4761,476,"[476, 551, 427, 462, 290]",5
4762,476,"[476, 946, 481, 952, 891]",5
4763,476,"[476, 551, 96, 136, 834, 200]",6
4764,476,"[476, 946, 77, 50, 56, 754]",6
4765,476,"[476, 946, 77, 50, 884, 699]",6
4766,476,"[476, 551, 810, 777, 722, 162, 522]",7
4767,476,"[476, 551, 810, 878, 748, 771, 780]",7
4768,476,"[476, 551, 835, 473, 373, 727, 335]",7
4769,476,"[476, 551, 810, 109, 690, 73, 605]",7
4770,477,"[477, 272, 544, 102, 581, 891]",6
4771,477,"[477, 272, 544, 102, 987, 574, 290]",7
4772,477,"[477, 152, 157, 608, 974, 154, 200]",7
4773,477,"[477, 152, 822, 315, 782, 861, 716]",7
4774,477,"[477, 272, 544, 266, 110, 771, 780]",7
4775,477,"[477, 272, 566, 385, 426, 833, 754]",7
4776,477,"[477, 152, 822, 9, 402, 344, 699]",7
4777,477,"[477, 152, 157, 813, 982, 835, 95]",7
4778,477,"[477, 152, 822, 190, 938, 457, 149, 522]",8
4779,477,"[477, 272, 566, 988, 893, 362, 580, 335]",8
4780,478,"[478, 449, 552, 897, 200]",5
4781,478,"[478, 875, 622, 222, 749, 716]",6
4782,478,"[478, 875, 622, 473, 835, 95]",6
4783,478,"[478, 449, 226, 14, 556, 632, 290]",7
4784,478,"[478, 449, 610, 116, 2, 581, 891]",7
4785,478,"[478, 449, 552, 300, 78, 871, 522]",7
4786,478,"[478, 875, 622, 222, 110, 771, 780]",7
4787,478,"[478, 875, 622, 473, 373, 727, 335]",7
4788,478,"[478, 449, 226, 14, 762, 833, 754]",7
4789,478,"[478, 449, 226, 174, 402, 344, 699]",7
4790,479,"[479, 481, 952, 891]",4
4791,479,"[479, 161, 983, 771, 780]",5
4792,479,"[479, 481, 952, 211, 356, 290]",6
4793,479,"[479, 916, 42, 858, 921, 716]",6
4794,479,"[479, 481, 139, 83, 268, 605]",6
4795,479,"[479, 3, 192, 726, 920, 95]",6
4796,479,"[479, 916, 60, 84, 635, 162, 522]",7
4797,479,"[479, 916, 259, 969, 50, 56, 754]",7
4798,479,"[479, 3, 192, 256, 433, 855, 699]",7
4799,479,"[479, 916, 42, 963, 608, 974, 154, 200]",8
4800,480,"[480, 83, 268, 605]",4
4801,480,"[480, 528, 102, 581, 891]",5
4802,480,"[480, 528, 362, 580, 335]",5
4803,480,"[480, 528, 125, 344, 699]",5
4804,480,"[480, 83, 489, 572, 119, 290]",6
4805,480,"[480, 83, 990, 795, 93, 200]",6
4806,480,"[480, 528, 141, 935, 833, 754]",6
4807,480,"[480, 509, 80, 877, 807, 95]",6
4808,480,"[480, 509, 166, 738, 233, 627, 716]",7
4809,480,"[480, 83, 150, 21, 191, 724, 780]",7
4810,481,"[481, 952, 891]",3
4811,481,"[481, 952, 211, 356, 290]",5
4812,481,"[481, 139, 83, 268, 605]",5
4813,481,"[481, 479, 161, 983, 771, 780]",6
4814,481,"[481, 946, 77, 50, 56, 754]",6
4815,481,"[481, 946, 77, 50, 884, 699]",6
4816,481,"[481, 946, 476, 551, 835, 95]",6
4817,481,"[481, 459, 347, 788, 974, 154, 200]",7
4818,481,"[481, 689, 381, 819, 233, 627, 716]",7
4819,481,"[481, 459, 472, 668, 373, 727, 335]",7
4820,482,"[482, 725, 95]",3
4821,482,"[482, 974, 154, 200]",4
4822,482,"[482, 951, 658, 713, 290]",5
4823,482,"[482, 860, 446, 40, 891]",5
4824,482,"[482, 974, 722, 162, 522]",5
4825,482,"[482, 725, 110, 771, 780]",5
4826,482,"[482, 475, 433, 855, 699]",5
4827,482,"[482, 721, 390, 565, 605]",5
4828,482,"[482, 725, 110, 222, 749, 716]",6
4829,482,"[482, 33, 8, 762, 833, 754]",6
4830,483,"[483, 860, 446, 40, 891]",5
4831,483,"[483, 505, 19, 694, 699]",5
4832,483,"[483, 860, 482, 725, 95]",5
4833,483,"[483, 860, 446, 40, 119, 290]",6
4834,483,"[483, 860, 482, 974, 154, 200]",6
4835,483,"[483, 860, 5, 708, 268, 605]",6
4836,483,"[483, 860, 482, 974, 722, 162, 522]",7
4837,483,"[483, 505, 404, 661, 233, 627, 716]",7
4838,483,"[483, 860, 482, 725, 110, 771, 780]",7
4839,483,"[483, 505, 19, 391, 761, 924, 335]",7
4840,484,"[484, 375, 278, 446, 40, 891]",6
4841,484,"[484, 375, 813, 982, 835, 95]",6
4842,484,"[484, 375, 278, 446, 40, 119, 290]",7
4843,484,"[484, 375, 147, 894, 641, 833, 754]",7
4844,484,"[484, 375, 147, 764, 591, 884, 699]",7
4845,484,"[484, 375, 278, 139, 83, 268, 605]",7
4846,484,"[484, 375, 813, 157, 608, 974, 154, 200]",8
4847,484,"[484, 375, 68, 199, 539, 423, 162, 522]",8
4848,484,"[484, 375, 278, 86, 793, 74, 627, 716]",8
4849,484,"[484, 375, 68, 199, 473, 373, 727, 335]",8
4850,485,"[485, 966, 699]",3
4851,485,"[485, 525, 921, 716]",4
4852,485,"[485, 106, 423, 162, 522]",5
4853,485,"[485, 106, 426, 833, 754]",5
4854,485,"[485, 525, 718, 101, 632, 290]",6
4855,485,"[485, 525, 921, 181, 397, 891]",6
4856,485,"[485, 966, 432, 304, 154, 200]",6
4857,485,"[485, 106, 339, 976, 580, 335]",6
4858,485,"[485, 966, 57, 778, 920, 95]",6
4859,485,"[485, 840, 812, 109, 690, 73, 605]",7
4860,486,"[486, 832, 221, 716]",4
4861,486,"[486, 832, 924, 335]",4
4862,486,"[486, 277, 497, 93, 200]",5
4863,486,"[486, 913, 629, 682, 574, 290]",6
4864,486,"[486, 55, 82, 532, 609, 891]",6
4865,486,"[486, 277, 644, 317, 771, 780]",6
4866,486,"[486, 277, 644, 521, 540, 699]",6
4867,486,"[486, 832, 373, 473, 835, 95]",6
4868,486,"[486, 832, 924, 845, 79, 56, 754]",7
4869,486,"[486, 55, 82, 532, 390, 565, 605]",7
4870,487,"[487, 37, 919, 674, 891]",5
4871,487,"[487, 788, 974, 154, 200]",5
4872,487,"[487, 530, 996, 447, 716]",5
4873,487,"[487, 788, 769, 742, 95]",5
4874,487,"[487, 788, 347, 160, 119, 290]",6
4875,487,"[487, 788, 974, 722, 162, 522]",6
4876,487,"[487, 788, 750, 57, 966, 699]",6
4877,487,"[487, 37, 919, 175, 268, 605]",6
4878,487,"[487, 418, 937, 691, 868, 771, 780]",7
4879,487,"[487, 494, 979, 183, 976, 580, 335]",7
4880,488,"[488, 266, 110, 771, 780]",5
4881,488,"[488, 266, 110, 725, 95]",5
4882,488,"[488, 732, 961, 455, 462, 290]",6
4883,488,"[488, 266, 544, 102, 581, 891]",6
4884,488,"[488, 303, 409, 304, 154, 200]",6
4885,488,"[488, 266, 429, 635, 162, 522]",6
4886,488,"[488, 266, 110, 222, 749, 716]",6
4887,488,"[488, 266, 734, 845, 924, 335]",6
4888,488,"[488, 732, 534, 236, 56, 754]",6
4889,488,"[488, 303, 256, 433, 855, 699]",6
4890,489,"[489, 572, 119, 290]",4
4891,489,"[489, 83, 268, 605]",4
4892,489,"[489, 572, 119, 40, 891]",5
4893,489,"[489, 83, 990, 795, 93, 200]",6
4894,489,"[489, 361, 941, 457, 149, 522]",6
4895,489,"[489, 444, 554, 222, 749, 716]",6
4896,489,"[489, 444, 693, 638, 540, 699]",6
4897,489,"[489, 392, 33, 482, 725, 95]",6
4898,489,"[489, 444, 554, 222, 110, 771, 780]",7
4899,489,"[489, 361, 941, 893, 362, 580, 335]",7
4900,490,"[490, 943, 713, 290]",4
4901,490,"[490, 765, 805, 200]",4
4902,490,"[490, 765, 805, 749, 716]",5
4903,490,"[490, 943, 834, 694, 699]",5
4904,490,"[490, 943, 473, 835, 95]",5
4905,490,"[490, 205, 163, 267, 700, 891]",6
4906,490,"[490, 503, 941, 457, 149, 522]",6
4907,490,"[490, 943, 473, 373, 727, 335]",6
4908,490,"[490, 765, 537, 636, 71, 754]",6
4909,490,"[490, 607, 981, 690, 73, 605]",6
4910,491,"[491, 102, 581, 891]",4
4911,491,"[491, 446, 40, 119, 290]",5
4912,491,"[491, 237, 793, 74, 627, 716]",6
4913,491,"[491, 129, 584, 91, 727, 335]",6
4914,491,"[491, 102, 528, 125, 344, 699]",6
4915,491,"[491, 446, 860, 482, 725, 95]",6
4916,491,"[491, 446, 860, 482, 974, 154, 200]",7
4917,491,"[491, 102, 544, 266, 110, 771, 780]",7
4918,491,"[491, 446, 794, 153, 79, 56, 754]",7
4919,491,"[491, 237, 793, 159, 978, 73, 605]",7
4920,492,"[492, 661, 233, 627, 716]",5
4921,492,"[492, 661, 233, 884, 699]",5
4922,492,"[492, 950, 15, 160, 119, 290]",6
4923,492,"[492, 224, 96, 136, 834, 200]",6
4924,492,"[492, 950, 539, 423, 162, 522]",6
4925,492,"[492, 950, 15, 954, 735, 754]",6
4926,492,"[492, 950, 118, 551, 835, 95]",6
4927,492,"[492, 502, 129, 491, 102, 581, 891]",7
4928,492,"[492, 502, 959, 878, 748, 771, 780]",7
4929,492,"[492, 502, 129, 584, 91, 727, 335]",7
4930,493,"[493, 185, 682, 574, 290]",5
4931,493,"[493, 909, 765, 805, 200]",5
4932,493,"[493, 564, 717, 221, 716]",5
4933,493,"[493, 185, 682, 596, 674, 891]",6
4934,493,"[493, 185, 682, 317, 771, 780]",6
4935,493,"[493, 564, 717, 611, 403, 335]",6
4936,493,"[493, 564, 97, 307, 71, 754]",6
4937,493,"[493, 185, 682, 500, 684, 699]",6
4938,493,"[493, 206, 712, 203, 742, 95]",6
4939,493,"[493, 564, 717, 624, 676, 565, 605]",7
4940,494,"[494, 979, 455, 462, 290]",5
4941,494,"[494, 475, 433, 855, 699]",5
4942,494,"[494, 118, 551, 835, 95]",5
4943,494,"[494, 487, 37, 919, 674, 891]",6
4944,494,"[494, 487, 788, 974, 154, 200]",6
4945,494,"[494, 487, 530, 996, 447, 716]",6
4946,494,"[494, 979, 183, 529, 724, 780]",6
4947,494,"[494, 979, 183, 976, 580, 335]",6
4948,494,"[494, 831, 350, 611, 279, 754]",6
4949,494,"[494, 68, 199, 539, 423, 162, 522]",7
4950,495,"[495, 609, 891]",3
4951,495,"[495, 805, 200]",3
4952,495,"[495, 805, 749, 716]",4
4953,495,"[495, 761, 924, 335]",4
4954,495,"[495, 761, 391, 684, 699]",5
4955,495,"[495, 609, 891, 40, 119, 290]",6
4956,495,"[495, 104, 8, 366, 162, 522]",6
4957,495,"[495, 214, 820, 720, 71, 754]",6
4958,495,"[495, 609, 532, 390, 565, 605]",6
4959,495,"[495, 805, 749, 222, 110, 771, 780]",7
4960,496,"[496, 394, 834, 200]",4
4961,496,"[496, 394, 834, 694, 699]",5
4962,496,"[496, 394, 834, 943, 713, 290]",6
4963,496,"[496, 394, 210, 495, 609, 891]",6
4964,496,"[496, 520, 730, 762, 833, 754]",6
4965,496,"[496, 431, 656, 786, 742, 95]",6
4966,496,"[496, 431, 445, 849, 457, 149, 522]",7
4967,496,"[496, 394, 834, 200, 805, 749, 716]",7
4968,496,"[496, 520, 132, 816, 91, 727, 335]",7
4969,496,"[496, 520, 132, 659, 390, 565, 605]",7
4970,497,"[497, 93, 200]",3
4971,497,"[497, 26, 193, 427, 462, 290]",6
4972,497,"[497, 277, 486, 832, 221, 716]",6
4973,497,"[497, 277, 644, 317, 771, 780]",6
4974,497,"[497, 277, 486, 832, 924, 335]",6
4975,497,"[497, 277, 644, 521, 540, 699]",6
4976,497,"[497, 26, 912, 230, 73, 605]",6
4977,497,"[497, 26, 951, 482, 725, 95]",6
4978,497,"[497, 93, 200, 805, 495, 609, 891]",7
4979,497,"[497, 26, 912, 406, 635, 162, 522]",7
4980,498,"[498, 540, 699]",3
4981,498,"[498, 772, 211, 356, 290]",5
4982,498,"[498, 772, 211, 952, 891]",5
4983,498,"[498, 540, 699, 694, 834, 200]",6
4984,498,"[498, 90, 938, 457, 149, 522]",6
4985,498,"[498, 540, 638, 708, 268, 605]",6
4986,498,"[498, 90, 560, 793, 74, 627, 716]",7
4987,498,"[498, 540, 521, 644, 317, 771, 780]",7
4988,498,"[498, 540, 638, 215, 52, 56, 754]",7
4989,498,"[498, 772, 821, 414, 285, 91, 727, 335]",8
4990,499,"[499, 192, 726, 920, 95]",5
4991,499,"[499, 904, 849, 457, 149, 522]",6
4992,499,"[499, 192, 122, 74, 627, 716]",6
4993,499,"[499, 192, 701, 983, 771, 780]",6
4994,499,"[499, 904, 454, 500, 684, 699]",6
4995,499,"[499, 904, 993, 352, 255, 119, 290]",7
4996,499,"[499, 192, 256, 116, 2, 581, 891]",7
4997,499,"[499, 904, 849, 731, 394, 834, 200]",7
4998,499,"[499, 192, 122, 890, 196, 727, 335]",7
4999,499,"[499, 192, 701, 798, 954, 735, 754]",7
5000,500,"[500, 684, 699]",3
5001,500,"[500, 682, 574, 290]",4
5002,500,"[500, 682, 596, 674, 891]",5
5003,500,"[500, 684, 972, 834, 200]",5
5004,500,"[500, 682, 317, 771, 780]",5
5005,500,"[500, 682, 845, 924, 335]",5
5006,500,"[500, 682, 845, 181, 921, 716]",6
5007,500,"[500, 550, 215, 52, 56, 754]",6
5008,500,"[500, 550, 925, 107, 73, 605]",6
5009,500,"[500, 454, 904, 849, 457, 149, 522]",7
5010,501,"[501, 866, 276, 632, 290]",5
5011,501,"[501, 672, 267, 700, 891]",5
5012,501,"[501, 415, 720, 71, 754]",5
5013,501,"[501, 959, 429, 635, 162, 522]",6
5014,501,"[501, 959, 878, 748, 771, 780]",6
5015,501,"[501, 672, 859, 416, 684, 699]",6
5016,501,"[501, 672, 109, 690, 73, 605]",6
5017,501,"[501, 3, 192, 726, 920, 95]",6
5018,501,"[501, 866, 417, 298, 926, 93, 200]",7
5019,501,"[501, 415, 510, 564, 717, 221, 716]",7
5020,502,"[502, 401, 455, 462, 290]",5
5021,502,"[502, 129, 491, 102, 581, 891]",6
5022,502,"[502, 959, 429, 635, 162, 522]",6
5023,502,"[502, 492, 661, 233, 627, 716]",6
5024,502,"[502, 959, 878, 748, 771, 780]",6
5025,502,"[502, 129, 584, 91, 727, 335]",6
5026,502,"[502, 401, 172, 641, 833, 754]",6
5027,502,"[502, 129, 584, 391, 684, 699]",6
5028,502,"[502, 401, 707, 280, 807, 95]",6
5029,502,"[502, 129, 758, 649, 926, 93, 200]",7
5030,503,"[503, 490, 943, 713, 290]",5
5031,503,"[503, 490, 765, 805, 200]",5
5032,503,"[503, 941, 457, 149, 522]",5
5033,503,"[503, 642, 985, 735, 754]",5
5034,503,"[503, 642, 978, 73, 605]",5
5035,503,"[503, 848, 946, 481, 952, 891]",6
5036,503,"[503, 490, 765, 805, 749, 716]",6
5037,503,"[503, 941, 893, 362, 580, 335]",6
5038,503,"[503, 941, 439, 19, 694, 699]",6
5039,503,"[503, 490, 943, 473, 835, 95]",6
5040,504,"[504, 569, 952, 891]",4
5041,504,"[504, 530, 996, 447, 716]",5
5042,504,"[504, 569, 280, 807, 95]",5
5043,504,"[504, 569, 952, 211, 356, 290]",6
5044,504,"[504, 755, 730, 762, 833, 754]",6
5045,504,"[504, 569, 919, 175, 268, 605]",6
5046,504,"[504, 530, 487, 788, 974, 154, 200]",7
5047,504,"[504, 755, 885, 764, 591, 884, 699]",7
5048,504,"[504, 530, 487, 788, 974, 722, 162, 522]",8
5049,504,"[504, 569, 984, 798, 701, 983, 771, 780]",8
5050,505,"[505, 19, 694, 699]",4
5051,505,"[505, 649, 926, 93, 200]",5
5052,505,"[505, 483, 860, 446, 40, 891]",6
5053,505,"[505, 888, 353, 647, 162, 522]",6
5054,505,"[505, 404, 661, 233, 627, 716]",6
5055,505,"[505, 888, 353, 242, 771, 780]",6
5056,505,"[505, 19, 391, 761, 924, 335]",6
5057,505,"[505, 483, 860, 482, 725, 95]",6
5058,505,"[505, 483, 860, 446, 40, 119, 290]",7
5059,505,"[505, 649, 915, 847, 79, 56, 754]",7
5060,506,"[506, 242, 771, 780]",4
5061,506,"[506, 407, 357, 276, 632, 290]",6
5062,506,"[506, 407, 409, 304, 154, 200]",6
5063,506,"[506, 242, 353, 647, 162, 522]",6
5064,506,"[506, 407, 97, 307, 71, 754]",6
5065,506,"[506, 242, 771, 110, 725, 95]",6
5066,506,"[506, 242, 353, 740, 21, 397, 891]",7
5067,506,"[506, 407, 97, 564, 717, 221, 716]",7
5068,506,"[506, 407, 853, 411, 638, 540, 699]",7
5069,506,"[506, 407, 409, 655, 890, 196, 727, 335]",8
5070,507,"[507, 806, 978, 73, 605]",5
5071,507,"[507, 422, 180, 117, 119, 290]",6
5072,507,"[507, 806, 49, 295, 834, 200]",6
5073,507,"[507, 887, 138, 647, 162, 522]",6
5074,507,"[507, 422, 853, 868, 771, 780]",6
5075,507,"[507, 806, 49, 641, 833, 754]",6
5076,507,"[507, 422, 629, 88, 684, 699]",6
5077,507,"[507, 422, 180, 117, 119, 40, 891]",7
5078,507,"[507, 887, 907, 738, 233, 627, 716]",7
5079,507,"[507, 887, 76, 339, 976, 580, 335]",7
5080,508,"[508, 521, 540, 699]",4
5081,508,"[508, 318, 136, 834, 200]",5
5082,508,"[508, 867, 832, 221, 716]",5
5083,508,"[508, 867, 832, 924, 335]",5
5084,508,"[508, 318, 781, 427, 462, 290]",6
5085,508,"[508, 521, 644, 317, 771, 780]",6
5086,508,"[508, 867, 624, 676, 565, 605]",6
5087,508,"[508, 867, 898, 203, 742, 95]",6
5088,508,"[508, 867, 345, 872, 744, 735, 754]",7
5089,508,"[508, 867, 832, 924, 845, 181, 397, 891]",8
5090,509,"[509, 480, 83, 268, 605]",5
5091,509,"[509, 80, 877, 807, 95]",5
5092,509,"[509, 480, 528, 102, 581, 891]",6
5093,509,"[509, 453, 819, 495, 805, 200]",6
5094,509,"[509, 166, 738, 233, 627, 716]",6
5095,509,"[509, 166, 519, 362, 580, 335]",6
5096,509,"[509, 166, 738, 636, 71, 754]",6
5097,509,"[509, 480, 528, 125, 344, 699]",6
5098,509,"[509, 480, 83, 489, 572, 119, 290]",7
5099,509,"[509, 453, 988, 893, 941, 457, 149, 522]",8
5100,510,"[510, 564, 717, 221, 716]",5
5101,510,"[510, 415, 720, 71, 754]",5
5102,510,"[510, 579, 96, 136, 834, 200]",6
5103,510,"[510, 564, 717, 611, 403, 335]",6
5104,510,"[510, 579, 96, 551, 835, 95]",6
5105,510,"[510, 579, 96, 551, 427, 462, 290]",7
5106,510,"[510, 415, 501, 672, 267, 700, 891]",7
5107,510,"[510, 135, 728, 9, 402, 344, 699]",7
5108,510,"[510, 135, 89, 957, 390, 565, 605]",7
5109,510,"[510, 579, 387, 445, 849, 457, 149, 522]",8
5110,511,"[511, 816, 91, 727, 335]",5
5111,511,"[511, 411, 638, 540, 699]",5
5112,511,"[511, 411, 11, 117, 119, 290]",6
5113,511,"[511, 601, 819, 495, 609, 891]",6
5114,511,"[511, 601, 819, 495, 805, 200]",6
5115,511,"[511, 601, 819, 233, 627, 716]",6
5116,511,"[511, 411, 853, 868, 771, 780]",6
5117,511,"[511, 601, 141, 935, 833, 754]",6
5118,511,"[511, 411, 638, 708, 268, 605]",6
5119,511,"[511, 411, 853, 880, 786, 742, 95]",7
5120,512,"[512, 117, 119, 290]",4
5121,512,"[512, 452, 71, 754]",4
5122,512,"[512, 117, 119, 40, 891]",5
5123,512,"[512, 117, 107, 73, 605]",5
5124,512,"[512, 117, 460, 203, 742, 95]",6
5125,512,"[512, 555, 205, 490, 765, 805, 200]",7
5126,512,"[512, 555, 205, 841, 647, 162, 522]",7
5127,512,"[512, 657, 898, 867, 832, 221, 716]",7
5128,512,"[512, 117, 119, 290, 529, 724, 780]",7
5129,512,"[512, 657, 898, 867, 832, 924, 335]",7
5130,513,"[513, 977, 529, 290]",4
5131,513,"[513, 457, 149, 522]",4
5132,513,"[513, 977, 529, 724, 780]",5
5133,513,"[513, 620, 252, 362, 580, 335]",6
5134,513,"[513, 457, 849, 274, 966, 699]",6
5135,513,"[513, 977, 529, 290, 119, 40, 891]",7
5136,513,"[513, 977, 217, 518, 926, 93, 200]",7
5137,513,"[513, 270, 357, 969, 50, 56, 754]",7
5138,513,"[513, 620, 306, 173, 107, 73, 605]",7
5139,513,"[513, 270, 774, 17, 778, 920, 95]",7
5140,514,"[514, 921, 716]",3
5141,514,"[514, 921, 181, 397, 891]",5
5142,514,"[514, 602, 432, 966, 699]",5
5143,514,"[514, 602, 432, 251, 632, 290]",6
5144,514,"[514, 602, 432, 304, 154, 200]",6
5145,514,"[514, 921, 181, 845, 924, 335]",6
5146,514,"[514, 602, 186, 77, 50, 56, 754]",7
5147,514,"[514, 921, 248, 159, 978, 73, 605]",7
5148,514,"[514, 602, 671, 988, 32, 714, 95]",7
5149,514,"[514, 602, 454, 904, 849, 457, 149, 522]",8
5150,515,"[515, 574, 290]",3
5151,515,"[515, 110, 771, 780]",4
5152,515,"[515, 110, 725, 95]",4
5153,515,"[515, 110, 222, 749, 716]",5
5154,515,"[515, 574, 987, 102, 581, 891]",6
5155,515,"[515, 617, 850, 974, 154, 200]",6
5156,515,"[515, 465, 777, 722, 162, 522]",6
5157,515,"[515, 574, 682, 845, 924, 335]",6
5158,515,"[515, 465, 359, 236, 56, 754]",6
5159,515,"[515, 574, 682, 500, 684, 699]",6
5160,516,"[516, 685, 413, 532, 609, 891]",6
5161,516,"[516, 685, 413, 349, 297, 727, 335]",7
5162,516,"[516, 685, 413, 532, 390, 565, 605]",7
5163,516,"[516, 685, 413, 349, 297, 737, 632, 290]",8
5164,516,"[516, 685, 413, 349, 965, 329, 154, 200]",8
